"ENSEMBL_ID"	"Gene_Symbol"	"Gene_Length"	"CS52old.ISO_3"
"ENSG00000139436"	"GIT2"	13542	1451
"ENSG00000277299"	"AC084876.1"	641	0
"ENSG00000280426"	"AC084876.2"	1709	8
"ENSG00000076513"	"ANKRD13A"	7350	1178
"ENSG00000174456"	"C12orf76"	7052	403
"ENSG00000277595"	"AC007546.1"	559	3
"ENSG00000279360"	"AC007546.2"	360	0
"ENSG00000122970"	"IFT81"	7005	806
"ENSG00000174437"	"ATP2A2"	13745	10411
"ENSG00000276956"	"RN7SL769P"	295	0
"ENSG00000196510"	"ANAPC7"	6009	769
"ENSG00000258210"	"AC144548.1"	946	3
"ENSG00000258011"	"HMGA1P3"	324	2
"ENSG00000111229"	"ARPC3"	3025	3687
"ENSG00000111231"	"GPN3"	2595	670
"ENSG00000241680"	"RPL31P49"	375	16
"ENSG00000204856"	"FAM216A"	2753	254
"ENSG00000111237"	"VPS29"	3211	1646
"ENSG00000202335"	"RF00278"	70	0
"ENSG00000278993"	"AC002350.1"	1828	11
"ENSG00000151164"	"RAD9B"	3178	12
"ENSG00000196850"	"PPTC7"	5687	1005
"ENSG00000204852"	"TCTN1"	9605	986
"ENSG00000263537"	"RN7SL387P"	273	0
"ENSG00000122986"	"HVCN1"	3688	30
"ENSG00000186298"	"PPP1CC"	6906	8529
"ENSG00000279925"	"AC144522.1"	1658	0
"ENSG00000257268"	"AC002375.1"	581	0
"ENSG00000241286"	"RPL29P25"	850	0
"ENSG00000173093"	"CCDC63"	2184	0
"ENSG00000111245"	"MYL2"	1362	0
"ENSG00000185847"	"LINC01405"	1522	0
"ENSG00000258240"	"AC002351.1"	594	0
"ENSG00000111249"	"CUX2"	7648	0
"ENSG00000273700"	"MIR6760"	68	0
"ENSG00000253080"	"RNA5SP373"	95	0
"ENSG00000198324"	"PHETA1"	3361	92
"ENSG00000257595"	"LINC02356"	353	1
"ENSG00000257539"	"HSPA8P14"	1805	3
"ENSG00000111252"	"SH2B3"	5682	344
"ENSG00000204842"	"ATXN2"	16504	1951
"ENSG00000272215"	"RF00066"	63	0
"ENSG00000238168"	"AC137055.1"	395	4
"ENSG00000258099"	"ATXN2-AS"	485	0
"ENSG00000089234"	"BRAP"	4686	977
"ENSG00000258359"	"PCNPP1"	511	3
"ENSG00000111271"	"ACAD10"	8931	655
"ENSG00000257767"	"AC002996.1"	784	0
"ENSG00000111275"	"ALDH2"	9720	1118
"ENSG00000274697"	"MIR6761"	72	0
"ENSG00000234608"	"MAPKAPK5-AS1"	2290	337
"ENSG00000089022"	"MAPKAPK5"	14006	1280
"ENSG00000244060"	"RPS2P41"	603	0
"ENSG00000229186"	"ADAM1A"	2129	0
"ENSG00000226469"	"ADAM1B"	2000	1
"ENSG00000198270"	"TMEM116"	7989	320
"ENSG00000258373"	"SLC25A3P2"	880	1
"ENSG00000257624"	"AC004024.1"	247	3
"ENSG00000089248"	"ERP29"	3083	4589
"ENSG00000274227"	"AC073575.2"	627	9
"ENSG00000111300"	"NAA25"	10128	2062
"ENSG00000266370"	"MIR3657"	117	0
"ENSG00000258323"	"AC073575.1"	596	0
"ENSG00000200688"	"RF00019"	106	0
"ENSG00000135148"	"TRAFD1"	3940	1025
"ENSG00000200135"	"RF00019"	113	0
"ENSG00000173064"	"HECTD4"	21572	3152
"ENSG00000283793"	"MIR6861"	64	0
"ENSG00000257494"	"AC004217.1"	751	0
"ENSG00000201428"	"RN7SKP71"	318	0
"ENSG00000213152"	"RPL7AP60"	794	8
"ENSG00000257658"	"AC004217.2"	878	0
"ENSG00000089009"	"RPL6"	4447	14489
"ENSG00000179295"	"PTPN11"	7023	12088
"ENSG00000089169"	"RPH3A"	10369	0
"ENSG00000283507"	"MIR1302-1"	143	0
"ENSG00000089127"	"OAS1"	4947	24
"ENSG00000257452"	"AC004551.1"	575	0
"ENSG00000111331"	"OAS3"	8251	3
"ENSG00000111335"	"OAS2"	6264	0
"ENSG00000258159"	"IMMP1LP2"	492	0
"ENSG00000242461"	"RPS15AP32"	374	0
"ENSG00000135144"	"DTX1"	4387	0
"ENSG00000111344"	"RASAL1"	4813	5
"ENSG00000186710"	"CFAP73"	1726	2
"ENSG00000199899"	"RF00019"	99	0
"ENSG00000123064"	"DDX54"	5064	987
"ENSG00000276908"	"MIR7106"	65	0
"ENSG00000201208"	"RF00019"	97	0
"ENSG00000139405"	"RITA1"	2309	269
"ENSG00000257286"	"AC089999.1"	248	1
"ENSG00000166578"	"IQCD"	2460	18
"ENSG00000186815"	"TPCN1"	8728	1903
"ENSG00000277566"	"AC089999.2"	577	0
"ENSG00000274822"	"MIR6762"	86	0
"ENSG00000089060"	"SLC8B1"	6768	212
"ENSG00000151176"	"PLBD2"	5260	1172
"ENSG00000135094"	"SDS"	3006	0
"ENSG00000139410"	"SDSL"	2216	27
"ENSG00000089116"	"LHX5"	3125	0
"ENSG00000257935"	"LHX5-AS1"	522	0
"ENSG00000249550"	"LINC01234"	4484	4
"ENSG00000257231"	"DYNLL1P4"	266	0
"ENSG00000122965"	"RBM19"	5912	1293
"ENSG00000257359"	"AC073863.1"	570	2
"ENSG00000257603"	"AC010183.1"	559	0
"ENSG00000257997"	"AC010183.2"	390	0
"ENSG00000257300"	"HAUS8P1"	542	0
"ENSG00000257915"	"GLULP5"	1390	0
"ENSG00000257476"	"LINC02459"	474	2
"ENSG00000089225"	"TBX5"	4363	16
"ENSG00000255399"	"TBX5-AS1"	4183	0
"ENSG00000222982"	"RN7SKP216"	312	0
"ENSG00000255830"	"AC069240.1"	375	0
"ENSG00000258244"	"OSTF1P1"	609	0
"ENSG00000258254"	"AC010177.1"	366	0
"ENSG00000199220"	"RF00019"	114	0
"ENSG00000135111"	"TBX3"	5950	1251
"ENSG00000257817"	"AC026765.2"	1330	0
"ENSG00000252459"	"RF00443"	95	0
"ENSG00000257517"	"AC026765.1"	435	0
"ENSG00000283459"	"AC009804.2"	3032	0
"ENSG00000274879"	"AC009804.1"	179	0
"ENSG00000257958"	"AC008125.1"	1538	0
"ENSG00000257519"	"AC078880.1"	553	0
"ENSG00000271579"	"AC078880.3"	1121	0
"ENSG00000276308"	"AC078880.4"	1749	0
"ENSG00000276972"	"AC078880.5"	421	2
"ENSG00000257726"	"AC078880.2"	843	0
"ENSG00000258108"	"AC009803.2"	665	0
"ENSG00000258280"	"AC009803.3"	540	0
"ENSG00000257407"	"AC009803.1"	785	0
"ENSG00000241656"	"UBA52P7"	380	0
"ENSG00000240205"	"RN7SL865P"	289	0
"ENSG00000257781"	"AC009387.1"	441	0
"ENSG00000257683"	"LINC02463"	497	0
"ENSG00000200112"	"RF00275"	71	0
"ENSG00000123066"	"MED13L"	37364	7075
"ENSG00000258034"	"AC012157.1"	501	1
"ENSG00000200665"	"RNU6-1188P"	107	0
"ENSG00000207967"	"MIR620"	95	0
"ENSG00000257979"	"SNRPGP18"	214	0
"ENSG00000258337"	"AC130895.1"	493	2
"ENSG00000258346"	"AC079384.1"	600	0
"ENSG00000264037"	"MIR4472-2"	67	0
"ENSG00000258018"	"LINC02457"	596	1
"ENSG00000196668"	"LINC00173"	2065	25
"ENSG00000258102"	"MAP1LC3B2"	1767	31
"ENSG00000275898"	"AC125603.4"	2699	1
"ENSG00000258249"	"AC125603.3"	486	0
"ENSG00000257883"	"AC125603.2"	876	0
"ENSG00000257654"	"AC125603.1"	366	0
"ENSG00000111412"	"C12orf49"	8664	1891
"ENSG00000135119"	"RNFT2"	6487	143
"ENSG00000239374"	"AC090013.1"	480	4
"ENSG00000201382"	"RNU6-558P"	104	0
"ENSG00000275467"	"AC083806.3"	455	2
"ENSG00000135116"	"HRK"	6853	4
"ENSG00000240100"	"AC083806.1"	316	0
"ENSG00000174989"	"FBXW8"	5169	1792
"ENSG00000274554"	"AC083806.2"	2685	0
"ENSG00000257279"	"AC127164.1"	4196	3
"ENSG00000277840"	"AC026368.1"	690	14
"ENSG00000088992"	"TESC"	1926	4
"ENSG00000258285"	"TESC-AS1"	1053	0
"ENSG00000135108"	"FBXO21"	6949	2167
"ENSG00000089250"	"NOS1"	13113	1
"ENSG00000257465"	"ELOCP32"	324	0
"ENSG00000255686"	"AC073864.1"	562	0
"ENSG00000171435"	"KSR2"	18294	2
"ENSG00000256071"	"AC084291.1"	548	0
"ENSG00000111445"	"RFC5"	3249	439
"ENSG00000277873"	"AC131159.2"	702	1
"ENSG00000176871"	"WSB2"	4616	3273
"ENSG00000276292"	"AC131159.1"	213	1
"ENSG00000176834"	"VSIG10"	8350	692
"ENSG00000274859"	"AC131238.1"	328	0
"ENSG00000089220"	"PEBP1"	1780	4157
"ENSG00000135090"	"TAOK3"	10570	1125
"ENSG00000240342"	"RPS2P5"	879	4970
"ENSG00000270482"	"AC026367.1"	611	6
"ENSG00000111707"	"SUDS3"	5731	1718
"ENSG00000275759"	"AC026367.3"	590	3
"ENSG00000275409"	"AC026367.2"	553	2
"ENSG00000255714"	"LINC02460"	536	0
"ENSG00000241590"	"RPL17P37"	548	0
"ENSG00000256750"	"LINC02423"	460	0
"ENSG00000255618"	"LINC02440"	680	0
"ENSG00000255814"	"LINC02439"	450	0
"ENSG00000199809"	"RNA5SP374"	125	0
"ENSG00000256149"	"AC087863.1"	570	0
"ENSG00000201042"	"RF00428"	131	0
"ENSG00000139767"	"SRRM4"	8851	1
"ENSG00000256031"	"AC087885.1"	918	0
"ENSG00000244112"	"RN7SL508P"	303	0
"ENSG00000257095"	"AC084361.1"	607	0
"ENSG00000256884"	"AC084880.4"	577	0
"ENSG00000152137"	"HSPB8"	2860	619
"ENSG00000256609"	"AC084880.3"	541	0
"ENSG00000213144"	"AC084880.1"	545	5
"ENSG00000256311"	"AC084880.2"	501	0
"ENSG00000281196"	"LINC00934"	2381	0
"ENSG00000183273"	"CCDC60"	3440	1
"ENSG00000248636"	"AC002070.1"	1013	1
"ENSG00000224982"	"TMEM233"	3146	0
"ENSG00000252886"	"RN7SKP197"	297	0
"ENSG00000111725"	"PRKAB1"	6246	985
"ENSG00000122966"	"CIT"	13230	446
"ENSG00000255692"	"AC002563.1"	451	0
"ENSG00000283768"	"MIR1178"	91	0
"ENSG00000226729"	"RPL35AP30"	331	0
"ENSG00000135127"	"BICDL1"	5484	554
"ENSG00000278250"	"RF00017"	362	0
"ENSG00000255575"	"AC004812.1"	146	0
"ENSG00000111737"	"RAB35"	4022	717
"ENSG00000277283"	"AC004812.2"	2094	74
"ENSG00000089154"	"GCN1"	9654	4434
"ENSG00000266704"	"MIR4498"	66	0
"ENSG00000089157"	"RPLP0"	4001	26979
"ENSG00000255857"	"PXN-AS1"	2380	72
"ENSG00000089159"	"PXN"	7460	1802
"ENSG00000275936"	"AC004263.1"	678	0
"ENSG00000240925"	"RPS20P31"	332	0
"ENSG00000123009"	"NME2P1"	414	13
"ENSG00000202538"	"RNU4-2"	141	16
"ENSG00000200795"	"RNU4-1"	141	6
"ENSG00000089163"	"SIRT4"	1222	39
"ENSG00000252659"	"RNU6-1088P"	104	0
"ENSG00000170890"	"PLA2G1B"	638	1
"ENSG00000135097"	"MSI1"	3090	61
"ENSG00000239881"	"RPS27P25"	498	0
"ENSG00000256695"	"AC003982.1"	365	0
"ENSG00000111775"	"COX6A1"	1344	325
"ENSG00000111780"	"AL021546.1"	552	0
"ENSG00000170855"	"TRIAP1"	1442	1177
"ENSG00000257218"	"GATC"	4422	1465
"ENSG00000219355"	"RPL31P52"	367	4
"ENSG00000111786"	"SRSF9"	3744	2789
"ENSG00000088986"	"DYNLL1"	2957	3613
"ENSG00000248008"	"NRAV"	1901	108
"ENSG00000278344"	"AC063943.1"	356	2
"ENSG00000110871"	"COQ5"	2523	859
"ENSG00000222601"	"RF00019"	89	0
"ENSG00000241030"	"RPL29P24"	453	4
"ENSG00000022840"	"RNF10"	5911	2560
"ENSG00000167272"	"POP5"	2173	311
"ENSG00000242137"	"RPL11P5"	534	0
"ENSG00000256008"	"AC125616.1"	1119	0
"ENSG00000157782"	"CABP1"	5858	0
"ENSG00000110917"	"MLEC"	6723	7660
"ENSG00000256364"	"AC069234.2"	907	38
"ENSG00000277423"	"AC069234.5"	416	9
"ENSG00000276188"	"AC069234.4"	412	2
"ENSG00000175970"	"UNC119B"	5195	1544
"ENSG00000256569"	"AC069234.3"	569	0
"ENSG00000284143"	"MIR4700"	74	0
"ENSG00000122971"	"ACADS"	2648	185
"ENSG00000255946"	"AC069234.1"	583	1
"ENSG00000157837"	"SPPL3"	6672	2001
"ENSG00000213137"	"ARF1P2"	538	1
"ENSG00000231313"	"CLIC1P1"	724	1
"ENSG00000244585"	"RPL12P33"	492	8
"ENSG00000241388"	"HNF1A-AS1"	4671	0
"ENSG00000135100"	"HNF1A"	5028	0
"ENSG00000157895"	"C12orf43"	6140	532
"ENSG00000135114"	"OASL"	3517	2
"ENSG00000283542"	"OASL2P"	532	0
"ENSG00000256963"	"AC079602.2"	283	0
"ENSG00000279001"	"AC079602.3"	403	0
"ENSG00000201945"	"RF00156"	132	0
"ENSG00000223538"	"AC079602.1"	271	0
"ENSG00000089041"	"P2RX7"	5546	12
"ENSG00000257053"	"Z98941.1"	100	0
"ENSG00000274029"	"AC069209.1"	651	0
"ENSG00000135124"	"P2RX4"	8159	275
"ENSG00000110931"	"CAMKK2"	6931	654
"ENSG00000089053"	"ANAPC5"	12304	5473
"ENSG00000258435"	"AC048337.1"	552	0
"ENSG00000170633"	"RNF34"	4719	467
"ENSG00000089094"	"KDM2B"	13623	950
"ENSG00000284402"	"MIR7107"	80	0
"ENSG00000256742"	"AC145422.1"	544	27
"ENSG00000252393"	"RNU6-1004P"	111	1
"ENSG00000276045"	"ORAI1"	2262	196
"ENSG00000139714"	"MORN3"	3856	11
"ENSG00000188735"	"TMEM120B"	8449	1011
"ENSG00000139725"	"RHOF"	6181	381
"ENSG00000212694"	"LINC01089"	4132	196
"ENSG00000272849"	"AC084018.1"	572	0
"ENSG00000274292"	"AC084018.2"	2607	1
"ENSG00000139718"	"SETD1B"	8314	634
"ENSG00000158104"	"HPD"	2223	8
"ENSG00000256811"	"AC079360.1"	434	1
"ENSG00000278084"	"AC069503.3"	145	0
"ENSG00000110801"	"PSMD9"	8774	162
"ENSG00000256950"	"AC069503.2"	1831	1
"ENSG00000283389"	"RF00017"	244	0
"ENSG00000239082"	"RNU7-170P"	61	0
"ENSG00000158023"	"WDR66"	16115	631
"ENSG00000255856"	"AC069503.1"	1143	28
"ENSG00000110987"	"BCL7A"	6565	561
"ENSG00000256546"	"AC156455.1"	1831	30
"ENSG00000175727"	"MLXIP"	13905	1145
"ENSG00000158113"	"LRRC43"	2775	23
"ENSG00000204671"	"IL31"	904	0
"ENSG00000176383"	"B3GNT4"	4690	19
"ENSG00000284934"	"DIABLO"	2351	0
"ENSG00000184047"	"DIABLO"	6774	96
"ENSG00000256861"	"AC048338.1"	2748	0
"ENSG00000139719"	"VPS33A"	7493	489
"ENSG00000130779"	"CLIP1"	18559	5490
"ENSG00000214760"	"RPL21P1"	476	42
"ENSG00000257097"	"CLIP1-AS1"	1809	0
"ENSG00000033030"	"ZCCHC8"	9124	1003
"ENSG00000252192"	"RF00411"	129	2
"ENSG00000275265"	"AC127002.1"	455	0
"ENSG00000111011"	"RSRC2"	8741	3036
"ENSG00000184445"	"KNTC1"	11325	1431
"ENSG00000255972"	"AC026333.1"	28	0
"ENSG00000274191"	"AC026333.4"	544	6
"ENSG00000256249"	"AC026333.3"	2090	2
"ENSG00000182782"	"HCAR2"	2051	14
"ENSG00000255398"	"HCAR3"	2137	3
"ENSG00000196917"	"HCAR1"	4768	0
"ENSG00000256044"	"AC026333.2"	106	0
"ENSG00000139726"	"DENR"	3576	3374
"ENSG00000206914"	"RF00019"	102	1
"ENSG00000130783"	"CCDC62"	4479	7
"ENSG00000130787"	"HIP1R"	7102	265
"ENSG00000139722"	"VPS37B"	5953	161
"ENSG00000256152"	"AC027290.1"	484	0
"ENSG00000280138"	"AC027290.2"	18662	62
"ENSG00000150967"	"ABCB9"	13291	283
"ENSG00000111325"	"OGFOD2"	4608	22
"ENSG00000256028"	"AC026362.1"	5618	4
"ENSG00000182196"	"ARL6IP4"	2781	13
"ENSG00000090975"	"PITPNM2"	9161	144
"ENSG00000265526"	"MIR4304"	62	0
"ENSG00000251497"	"PITPNM2-AS1"	2289	0
"ENSG00000280381"	"AC026362.2"	5566	3
"ENSG00000051825"	"MPHOSPH9"	10304	965
"ENSG00000280120"	"AC073857.1"	1054	97
"ENSG00000130921"	"C12orf65"	7090	652
"ENSG00000235423"	"AC068768.1"	1756	28
"ENSG00000111328"	"CDK2AP1"	3117	1035
"ENSG00000269980"	"AC068768.2"	343	0
"ENSG00000199845"	"RNA5SP375"	119	0
"ENSG00000139697"	"SBNO1"	11124	3259
"ENSG00000207189"	"RF00019"	102	1
"ENSG00000256092"	"AC137767.1"	2246	48
"ENSG00000284425"	"MIR8072"	80	0
"ENSG00000183955"	"KMT5A"	4579	610
"ENSG00000150977"	"RILPL2"	6141	289
"ENSG00000270445"	"AC145423.1"	336	0
"ENSG00000184209"	"SNRNP35"	5140	248
"ENSG00000188026"	"RILPL1"	8670	545
"ENSG00000274427"	"AC145423.2"	239	8
"ENSG00000278112"	"AC145423.3"	467	4
"ENSG00000266655"	"MIR3908"	126	0
"ENSG00000247373"	"AC055713.1"	8279	118
"ENSG00000086598"	"TMED2"	3830	14803
"ENSG00000111364"	"DDX55"	5714	851
"ENSG00000206897"	"SNORA9B"	133	3
"ENSG00000111361"	"EIF2B1"	3627	1676
"ENSG00000111358"	"GTF2H3"	3996	2071
"ENSG00000279953"	"AC117503.3"	1418	9
"ENSG00000278861"	"AC117503.2"	601	32
"ENSG00000168778"	"TCTN2"	5106	439
"ENSG00000255839"	"AC117503.1"	321	0
"ENSG00000185344"	"ATP6V0A2"	13729	1162
"ENSG00000239215"	"RPL27P12"	394	0
"ENSG00000280300"	"AC117503.4"	549	1
"ENSG00000197653"	"DNAH10"	16720	52
"ENSG00000119242"	"CCDC92"	8223	707
"ENSG00000250091"	"DNAH10OS"	6003	233
"ENSG00000270130"	"AC068790.7"	528	11
"ENSG00000270048"	"AC068790.4"	263	7
"ENSG00000269997"	"AC068790.3"	553	13
"ENSG00000269938"	"AC068790.2"	557	24
"ENSG00000270061"	"AC068790.5"	355	10
"ENSG00000270095"	"AC068790.6"	258	7
"ENSG00000179195"	"ZNF664"	6340	4041
"ENSG00000178882"	"RFLNA"	3173	69
"ENSG00000274874"	"AC068790.8"	504	0
"ENSG00000256827"	"AC068790.1"	355	0
"ENSG00000275389"	"AC068790.9"	2838	4
"ENSG00000256596"	"AC026358.1"	2256	2
"ENSG00000196498"	"NCOR2"	13975	5902
"ENSG00000275967"	"MIR6880"	62	0
"ENSG00000255965"	"AC073916.1"	130	0
"ENSG00000214650"	"AC073592.1"	1282	0
"ENSG00000279527"	"AC073592.7"	507	4
"ENSG00000279071"	"AC073592.3"	1834	0
"ENSG00000280354"	"AC073592.9"	371	0
"ENSG00000279121"	"AC073592.5"	528	0
"ENSG00000279334"	"AC073592.6"	415	0
"ENSG00000280097"	"AC073592.8"	511	0
"ENSG00000278973"	"AC073592.2"	780	3
"ENSG00000280444"	"AC073592.10"	597	0
"ENSG00000279087"	"AC073592.4"	446	0
"ENSG00000279931"	"AC073593.1"	411	0
"ENSG00000073060"	"SCARB1"	7741	1004
"ENSG00000252008"	"RNU6-927P"	100	0
"ENSG00000150991"	"UBC"	3898	10315
"ENSG00000265345"	"MIR5188"	113	0
"ENSG00000241129"	"RPL22P19"	441	2
"ENSG00000150990"	"DHX37"	6618	473
"ENSG00000184992"	"BRI3BP"	6648	719
"ENSG00000280634"	"THRIL"	1977	1
"ENSG00000256093"	"AC122688.1"	223	0
"ENSG00000081760"	"AACS"	16094	1294
"ENSG00000279233"	"AC122688.3"	3467	34
"ENSG00000256814"	"AC122688.2"	585	0
"ENSG00000280117"	"AC122688.4"	4394	0
"ENSG00000139364"	"TMEM132B"	15703	275
"ENSG00000279462"	"AC093028.1"	982	0
"ENSG00000280125"	"AC005252.2"	1141	0
"ENSG00000280415"	"AC005252.3"	2258	0
"ENSG00000271184"	"AC005252.1"	1063	0
"ENSG00000249267"	"LINC00939"	6471	8
"ENSG00000275212"	"AC005186.1"	1815	5
"ENSG00000284848"	"LINC02359"	6477	0
"ENSG00000280364"	"AC005858.2"	589	0
"ENSG00000280398"	"AC005858.3"	700	0
"ENSG00000280272"	"AC005858.1"	426	0
"ENSG00000255595"	"AC007368.1"	5320	28
"ENSG00000256494"	"AC007368.2"	974	0
"ENSG00000214043"	"LINC02347"	2835	4
"ENSG00000256125"	"AC005868.1"	331	0
"ENSG00000255853"	"AC006065.1"	802	0
"ENSG00000256310"	"NDUFA5P6"	379	1
"ENSG00000256732"	"AC006065.4"	1192	0
"ENSG00000255900"	"AC006065.2"	211	0
"ENSG00000255944"	"AC006065.3"	419	0
"ENSG00000278866"	"AC006065.5"	349	0
"ENSG00000279171"	"AC006065.6"	545	0
"ENSG00000255998"	"AC069235.1"	655	0
"ENSG00000189238"	"LINC00943"	3893	0
"ENSG00000256128"	"LINC00944"	1853	0
"ENSG00000255923"	"AC078878.1"	958	0
"ENSG00000249873"	"LINC02372"	1486	0
"ENSG00000256286"	"AC078878.2"	286	0
"ENSG00000257021"	"HSPE1P20"	289	0
"ENSG00000249345"	"LINC02405"	1465	0
"ENSG00000256001"	"AC079949.1"	616	0
"ENSG00000278266"	"AC079949.2"	2933	0
"ENSG00000256292"	"LINC02376"	724	0
"ENSG00000256496"	"AC073913.1"	912	0
"ENSG00000253089"	"RNU1-104P"	175	0
"ENSG00000256362"	"LINC02375"	852	0
"ENSG00000256502"	"AC073913.2"	145	0
"ENSG00000280024"	"AC048347.1"	427	0
"ENSG00000279952"	"AC068787.1"	691	2
"ENSG00000255945"	"AC025252.1"	556	0
"ENSG00000199584"	"RF00019"	112	0
"ENSG00000257035"	"AC025252.2"	502	0
"ENSG00000256022"	"LINC02411"	1418	0
"ENSG00000256922"	"AC087894.2"	462	0
"ENSG00000279475"	"AC087894.3"	349	0
"ENSG00000255757"	"AC087894.1"	518	0
"ENSG00000256597"	"LINC02393"	2311	0
"ENSG00000256193"	"LINC00507"	2167	0
"ENSG00000256971"	"LINC00508"	194	0
"ENSG00000256643"	"LINC02441"	552	0
"ENSG00000256551"	"LINC02369"	996	0
"ENSG00000256659"	"LINC02368"	1656	0
"ENSG00000276487"	"AC061709.1"	622	0
"ENSG00000265061"	"MIR4419B"	68	0
"ENSG00000181234"	"TMEM132C"	4947	281
"ENSG00000279180"	"AC061709.2"	898	2
"ENSG00000265635"	"MIR3612"	87	0
"ENSG00000257025"	"AC023595.1"	564	0
"ENSG00000256630"	"AC090424.1"	736	0
"ENSG00000139370"	"SLC15A4"	5496	950
"ENSG00000279500"	"AC108704.2"	1565	30
"ENSG00000274695"	"AC108704.1"	744	7
"ENSG00000151948"	"GLT1D1"	3478	9
"ENSG00000255838"	"AC069262.1"	672	0
"ENSG00000256581"	"NLRP9P1"	2655	0
"ENSG00000151952"	"TMEM132D"	7075	0
"ENSG00000249196"	"TMEM132D-AS1"	2271	0
"ENSG00000277217"	"RF02271"	147	0
"ENSG00000256699"	"TMEM132D-AS2"	1568	0
"ENSG00000280051"	"AC079456.1"	480	0
"ENSG00000256085"	"AC130404.1"	739	0
"ENSG00000256137"	"AC117373.1"	392	0
"ENSG00000280196"	"AC055717.3"	595	0
"ENSG00000251536"	"AC055717.1"	1986	0
"ENSG00000261650"	"AC055717.2"	577	0
"ENSG00000214039"	"LINC02418"	4708	0
"ENSG00000256298"	"AC135388.1"	353	0
"ENSG00000256906"	"LINC02419"	1713	0
"ENSG00000279193"	"AC026336.4"	1050	0
"ENSG00000276122"	"AC026336.3"	2076	0
"ENSG00000250208"	"FZD10-DT"	11498	0
"ENSG00000280405"	"AC026336.5"	738	0
"ENSG00000111432"	"FZD10"	3282	0
"ENSG00000242963"	"AC026336.1"	351	0
"ENSG00000259862"	"AC026336.2"	763	0
"ENSG00000125207"	"PIWIL1"	5280	1
"ENSG00000279343"	"AC127071.1"	712	0
"ENSG00000279478"	"AC127071.2"	527	0
"ENSG00000060709"	"RIMBP2"	9655	377
"ENSG00000256064"	"AC063926.1"	415	3
"ENSG00000279905"	"AC063926.3"	5658	0
"ENSG00000279146"	"AC063926.2"	1308	2
"ENSG00000256343"	"AC095350.1"	2660	0
"ENSG00000279650"	"AC073912.3"	853	0
"ENSG00000111450"	"STX2"	3723	2469
"ENSG00000256250"	"AC073912.1"	587	0
"ENSG00000256299"	"AC073912.2"	317	19
"ENSG00000222438"	"RNU6-1077P"	102	0
"ENSG00000132341"	"RAN"	4825	7871
"ENSG00000206850"	"RF00019"	112	0
"ENSG00000111452"	"ADGRD1"	14718	6
"ENSG00000279940"	"AC073862.3"	1648	0
"ENSG00000279976"	"AC073862.4"	854	0
"ENSG00000280200"	"AC073862.5"	2027	0
"ENSG00000256204"	"AC073862.1"	409	0
"ENSG00000279581"	"AC073862.2"	701	0
"ENSG00000280002"	"AC078925.4"	1717	0
"ENSG00000256151"	"ADGRD1-AS1"	1277	0
"ENSG00000279128"	"AC078925.2"	1973	0
"ENSG00000279993"	"AC078925.3"	2500	0
"ENSG00000256810"	"AC078925.1"	568	0
"ENSG00000204603"	"LINC01257"	2562	0
"ENSG00000280217"	"AC126564.1"	2013	0
"ENSG00000226356"	"RPS6P20"	1109	0
"ENSG00000279746"	"AC092850.1"	2697	0
"ENSG00000248703"	"LINC02415"	1315	0
"ENSG00000212251"	"RNA5SP376"	112	0
"ENSG00000230294"	"LINC02370"	2009	0
"ENSG00000256484"	"AC140118.1"	532	0
"ENSG00000280319"	"AC073578.4"	514	0
"ENSG00000275232"	"AC073578.2"	464	0
"ENSG00000256209"	"AC073578.1"	493	0
"ENSG00000279388"	"AC073578.3"	4191	0
"ENSG00000255704"	"AC140063.1"	259	0
"ENSG00000279455"	"AC117500.5"	588	0
"ENSG00000256258"	"AC117500.3"	617	0
"ENSG00000279153"	"AC117500.4"	527	0
"ENSG00000256424"	"LINC02414"	494	0
"ENSG00000212154"	"RNA5SP377"	112	0
"ENSG00000249926"	"AC117500.1"	1561	0
"ENSG00000243499"	"RPS6P21"	755	0
"ENSG00000061936"	"SFSWAP"	10157	1681
"ENSG00000255933"	"AC117500.2"	666	0
"ENSG00000200516"	"RNA5SP378"	120	0
"ENSG00000200483"	"RNU6-1017P"	106	0
"ENSG00000198598"	"MMP17"	4003	4
"ENSG00000256955"	"AC131009.2"	770	0
"ENSG00000177169"	"ULK1"	7608	390
"ENSG00000279283"	"AC131009.4"	1740	12
"ENSG00000255992"	"AC131009.1"	426	3
"ENSG00000177192"	"PUS1"	5732	224
"ENSG00000273568"	"AC131009.3"	287	8
"ENSG00000183495"	"EP400"	18705	2683
"ENSG00000208892"	"SNORA49"	136	2
"ENSG00000257000"	"AC137590.1"	495	0
"ENSG00000274670"	"AC137590.2"	240	0
"ENSG00000185684"	"EP400P1"	12817	691
"ENSG00000279640"	"AC138466.5"	808	0
"ENSG00000256804"	"AC138466.2"	304	0
"ENSG00000185163"	"DDX51"	6365	300
"ENSG00000184967"	"NOC4L"	2029	126
"ENSG00000276693"	"AC138466.3"	221	0
"ENSG00000256576"	"LINC02361"	1484	30
"ENSG00000256312"	"AC138466.1"	391	3
"ENSG00000182870"	"GALNT9"	6969	539
"ENSG00000279480"	"AC138466.4"	852	0
"ENSG00000256943"	"AC148477.3"	1819	0
"ENSG00000256542"	"AC148477.2"	3039	1
"ENSG00000278872"	"AC148477.5"	1645	47
"ENSG00000277011"	"AC148477.4"	1793	1
"ENSG00000255916"	"AC148477.1"	476	0
"ENSG00000279113"	"AC148477.7"	428	0
